time,max,min
2018-12-12,9.25,6.4
2018-12-13,10.350000000000001,8.45
2018-12-14,11.8,8.8
2018-12-15,10.850000000000001,9.0
2018-12-16,12.75,9.100000000000001
2018-12-17,14.5,9.45
2018-12-18,15.850000000000001,10.65
2018-12-19,15.3,14.100000000000001
2018-12-20,14.2,13.0
2018-12-21,14.649999999999999,13.8
2018-12-22,14.25,12.8
2018-12-23,13.2,12.0
2018-12-24,13.15,11.7
2018-12-25,12.350000000000001,10.95
2018-12-26,10.95,10.2
2018-12-27,10.15,9.0
2018-12-28,8.899999999999999,6.15
2018-12-29,6.25,4.6
2018-12-30,4.65,3.7
2018-12-31,4.6,3.9499999999999997
2019-01-01,4.65,4.3
2019-01-02,6.050000000000001,4.25
2019-01-03,7.8,5.65
2019-01-04,8.2,7.0
2019-01-05,8.55,7.55
2019-01-06,8.4,7.7
2019-01-07,8.55,7.4
2019-01-08,8.5,7.25
2019-01-09,7.95,6.95
2019-01-10,7.6,6.5
2019-01-11,7.949999999999999,6.449999999999999
2019-01-12,8.5,6.2
2019-01-13,8.65,7.5
2019-01-14,9.3,8.3
2019-01-15,9.4,7.95
2019-01-16,7.9,5.550000000000001
2019-01-17,8.55,5.75
2019-01-18,10.2,8.2
2019-01-19,10.1,9.649999999999999
2019-01-20,9.7,8.25
2019-01-21,10.8,8.25
2019-01-22,12.600000000000001,7.0
2019-01-23,13.25,8.05
2019-01-24,13.65,9.649999999999999
2019-01-25,13.850000000000001,12.3
2019-01-26,12.65,10.3
2019-01-27,13.100000000000001,9.0
2019-01-28,11.5,9.8
2019-01-29,10.7,9.45
2019-01-30,11.3,9.75
2019-01-31,9.95,8.149999999999999
2019-02-01,10.3,7.7
2019-02-02,12.95,10.05
2019-02-03,12.5,11.65
2019-02-04,11.850000000000001,10.899999999999999
2019-02-05,12.25,10.6
2019-02-06,15.3,11.3
2019-02-07,13.5,8.2
2019-02-08,8.15,6.4
2019-02-09,6.45,5.699999999999999
2019-02-10,6.05,4.7
2019-02-11,5.9,4.6
2019-02-12,7.15,5.85
2019-02-13,7.4,6.6
2019-02-14,7.55,6.9
2019-02-15,7.25,6.0
2019-02-16,7.45,6.65
2019-02-17,7.4,6.0
2019-02-18,6.35,5.15
2019-02-19,7.1,5.7
2019-02-20,7.699999999999999,6.4
2019-02-21,7.800000000000001,7.05
2019-02-22,9.55,7.6
2019-02-23,9.15,7.75
2019-02-24,10.8,8.25
2019-02-25,13.05,9.0
2019-02-26,12.2,11.25
2019-02-27,11.600000000000001,10.1
2019-02-28,11.2,9.600000000000001
2019-03-01,11.25,10.35
2019-03-02,11.2,10.7
2019-03-03,13.55,10.25
2019-03-04,15.700000000000001,10.399999999999999
2019-03-05,13.75,13.05
2019-03-06,14.8,13.0
2019-03-07,15.4,13.05
2019-03-08,13.9,11.899999999999999
2019-03-09,13.649999999999999,11.7
2019-03-10,15.799999999999999,10.75
2019-03-11,18.1000005,12.25
2019-03-12,19.25,12.75
2019-03-13,18.0999995,15.35
2019-03-14,16.8,14.3
2019-03-15,17.8500005,15.25
2019-03-16,16.4499995,15.55
2019-03-17,15.8,15.1
2019-03-18,18.95,14.55
2019-03-19,21.4000005,16.1500005
2019-03-20,26.3000005,20.9000005
2019-03-21,23.5999995,14.85
2019-03-22,14.8,12.45
2019-03-23,14.0,11.899999999999999
2019-03-24,13.45,12.4
2019-03-25,16.9000005,12.3
2019-03-26,16.700001,14.4
2019-03-27,20.45,16.1000005
2019-03-28,20.4000005,18.299999
2019-03-29,20.4000005,17.1499995
2019-03-30,21.6,17.6500005
2019-03-31,18.45,15.75
2019-04-01,20.0,15.45
2019-04-02,18.8500005,16.1499995
2019-04-03,16.4,15.649999999999999
2019-04-04,17.549999,15.850000000000001
2019-04-05,19.9000005,16.0
2019-04-06,22.8999995,17.85
2019-04-07,25.6999995,20.6499995
2019-04-08,28.65,22.3
2019-04-09,28.3999995,18.450001
2019-04-10,18.4000005,14.5
2019-04-11,16.65,14.1
2019-04-12,18.6,15.399999999999999
2019-04-13,18.950001,17.3499995
2019-04-14,19.0,17.5
2019-04-15,19.5,16.5
2019-04-16,21.5,16.7
2019-04-17,24.6000005,18.55
2019-04-18,25.1999995,22.049999
2019-04-19,26.3999995,22.8
2019-04-20,24.950001,22.75
2019-04-21,22.700001,20.8500005
2019-04-22,22.1000005,20.7
2019-04-23,23.700001,21.0
2019-04-24,26.5,22.35
2019-04-25,27.5500005,24.0999995
2019-04-26,27.5,22.6499995
2019-04-27,22.6499995,19.85
2019-04-28,19.7,16.75
2019-04-29,17.1499995,15.850000000000001
2019-04-30,19.8000005,16.8000005
2019-05-01,22.3499995,18.1499995
2019-05-02,23.0,20.5
2019-05-03,24.0999995,19.8499995
2019-05-04,24.95,22.4000005
2019-05-05,23.049999,21.3999995
2019-05-06,21.6000005,20.4499995
2019-05-07,20.549999,18.25
2019-05-08,21.3,18.0
2019-05-09,23.1,19.4499995
2019-05-10,25.6500005,20.200001
2019-05-11,28.1500005,21.95
2019-05-12,24.950001,22.3999995
2019-05-13,22.45,20.8499995
2019-05-14,23.1499995,20.9499995
2019-05-15,21.3500005,20.200001
2019-05-16,21.65,20.75
2019-05-17,23.5500005,21.5
2019-05-18,25.6500005,22.5
2019-05-19,24.75,23.35
2019-05-20,24.0,22.3
2019-05-21,22.4000005,21.2
2019-05-22,27.75,21.25
2019-05-23,28.3000005,22.55
2019-05-24,30.5500005,25.0
2019-05-25,28.7,27.3500005
2019-05-26,28.799999,26.5
2019-05-27,30.549999,26.55
2019-05-28,27.9499995,25.8000005
2019-05-29,26.1000005,23.7
2019-05-30,24.35,22.1499995
2019-05-31,26.25,22.700001
2019-06-01,25.049999,24.0
2019-06-02,29.8500005,23.8500005
2019-06-03,32.549999,25.35
2019-06-04,34.299999,26.9000005
2019-06-05,31.0500005,29.2
2019-06-06,29.8,27.1000005
2019-06-07,28.5500005,26.8000005
2019-06-08,28.45,26.5500005
2019-06-09,28.8499995,26.3500005
2019-06-10,31.8500005,27.25
2019-06-11,30.8999995,27.0
2019-06-12,28.9000005,24.8
2019-06-13,25.55,24.0
2019-06-14,,
2019-06-15,,
2019-06-16,,
2019-06-17,,
2019-06-18,,
2019-06-19,,
2019-06-20,,
2019-06-21,,
2019-06-22,,
2019-06-23,,
2019-06-24,,
2019-06-25,,
2019-06-26,,
2019-06-27,,
2019-06-28,,
2019-06-29,,
2019-06-30,,
2019-07-01,,
2019-07-02,,
2019-07-03,,
2019-07-04,,
2019-07-05,,
2019-07-06,,
2019-07-07,,
2019-07-08,,
2019-07-09,,
2019-07-10,,
2019-07-11,,
2019-07-12,,
2019-07-13,,
2019-07-14,,
2019-07-15,,
2019-07-16,,
2019-07-17,,
2019-07-18,,
2019-07-19,,
2019-07-20,,
2019-07-21,,
2019-07-22,,
2019-07-23,,
2019-07-24,,
2019-07-25,,
2019-07-26,,
2019-07-27,,
2019-07-28,,
2019-07-29,,
2019-07-30,,
2019-07-31,,
2019-08-01,,
2019-08-02,,
2019-08-03,,
2019-08-04,,
2019-08-05,,
2019-08-06,,
2019-08-07,,
2019-08-08,,
2019-08-09,,
2019-08-10,,
2019-08-11,,
2019-08-12,,
2019-08-13,,
2019-08-14,,
2019-08-15,,
2019-08-16,,
2019-08-17,,
2019-08-18,,
2019-08-19,,
2019-08-20,,
2019-08-21,,
2019-08-22,,
2019-08-23,,
2019-08-24,,
2019-08-25,,
2019-08-26,,
2019-08-27,,
2019-08-28,,
2019-08-29,,
2019-08-30,,
2019-08-31,,
2019-09-01,,
2019-09-02,,
2019-09-03,,
2019-09-04,,
2019-09-05,,
2019-09-06,,
2019-09-07,,
2019-09-08,,
2019-09-09,,
2019-09-10,,
2019-09-11,,
2019-09-12,,
2019-09-13,,
2019-09-14,,
2019-09-15,,
2019-09-16,,
2019-09-17,,
2019-09-18,,
2019-09-19,,
2019-09-20,,
2019-09-21,,
2019-09-22,,
2019-09-23,,
2019-09-24,,
2019-09-25,,
2019-09-26,,
2019-09-27,,
2019-09-28,,
2019-09-29,,
2019-09-30,,
2019-10-01,,
2019-10-02,,
2019-10-03,,
2019-10-04,,
2019-10-05,,
2019-10-06,,
2019-10-07,,
2019-10-08,,
2019-10-09,,
2019-10-10,,
2019-10-11,,
2019-10-12,,
2019-10-13,,
2019-10-14,,
